2026/05/28 21:39:17 [recon] runtime_config detected_cores=12 free_ram_gb=3.26 computed_workers=36 max_workers=36 env_override_used=false gomaxprocs=12
2026/05/28 21:39:17 [recon] starting server on :8080
2026/05/28 23:53:36 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:36 [scan] streamed subdomain: 4d7110f580aad066b20977c47b2a0c31bc55403f.console.dev.twilio.com (alive=false)
2026/05/28 23:53:36 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:36 [scan] streamed subdomain: oneadmin.internal.stage-au1.twilio.com (alive=false)
2026/05/28 23:53:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:38 [scan] streamed subdomain: peopleaihub.corp.twilio.com (alive=true)
2026/05/28 23:53:38 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:38 [scan] streamed subdomain: owlsecure.dev.twilio.com (alive=false)
2026/05/28 23:53:39 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:39 [scan] streamed subdomain: ers.ie1.twilio.com (alive=true)
2026/05/28 23:53:40 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:40 [scan] streamed subdomain: boxconfig-standby.outside.twilio.com (alive=false)
2026/05/28 23:53:42 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:42 [scan] streamed subdomain: kafka-producer-api.dev-us1.twilio.com (alive=false)
2026/05/28 23:53:43 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:43 [scan] streamed subdomain: armada.stage.twilio.com (alive=false)
2026/05/28 23:53:43 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:43 [scan] streamed subdomain: cds.ie1.twilio.com (alive=true)
2026/05/28 23:53:44 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:44 [scan] streamed subdomain: nagios.jp1.twilio.com (alive=false)
2026/05/28 23:53:44 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:44 [scan] streamed subdomain: odin-otk.prod.twilio.com (alive=false)
2026/05/28 23:53:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:45 [scan] streamed subdomain: one-console-internal.ashburn.stage-us1.twilio.com (alive=true)
2026/05/28 23:53:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:45 [scan] streamed subdomain: voice-js.roaming.stage.twilio.com (alive=true)
2026/05/28 23:53:45 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:45 [scan] streamed subdomain: 2febb6acb877c85e0907ed5d0a5fe144d3f247d6.console.dev.twilio.com (alive=false)
2026/05/28 23:53:46 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:46 [scan] streamed subdomain: adaudit-01.ad.corp.twilio.com (alive=false)
2026/05/28 23:53:47 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:47 [scan] streamed subdomain: monkey.dev.twilio.com (alive=false)
2026/05/28 23:53:48 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:48 [scan] streamed subdomain: buildkite-github-proxy.dev.twilio.com (alive=false)
2026/05/28 23:53:49 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:49 [scan] streamed subdomain: odin-bdl-services.us1.twilio.com (alive=false)
2026/05/28 23:53:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:50 [scan] streamed subdomain: sync-insights-dashboards.stage-us1.twilio.com (alive=false)
2026/05/28 23:53:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:50 [scan] streamed subdomain: ab-testing-service.stage-us1.twilio.com (alive=false)
2026/05/28 23:53:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:50 [scan] streamed subdomain: data-reliability-dashboard.stage-us1.twilio.com (alive=false)
2026/05/28 23:53:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:50 [scan] streamed subdomain: fe1b05bce4b912c4ff3bc7dfda257e5ae6d675e7.console.dev.twilio.com (alive=false)
2026/05/28 23:53:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:50 [scan] streamed subdomain: 97cf8ab4b642b375caa062b827bccccdc1389561.console.dev.twilio.com (alive=false)
2026/05/28 23:53:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:50 [scan] streamed subdomain: 1e0c5ecdaa6664bf5dc25881b0055187a5defca3.console.dev.twilio.com (alive=false)
2026/05/28 23:53:50 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:50 [scan] streamed subdomain: webhooks.ashburn.au1.twilio.com (alive=false)
2026/05/28 23:53:51 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:51 [scan] streamed subdomain: report-center-leader-2.dev-us1.twilio.com (alive=false)
2026/05/28 23:53:51 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:51 [scan] streamed subdomain: auswa01.teams.twilio.com (alive=false)
2026/05/28 23:53:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:52 [scan] streamed subdomain: b6864bd7372856c0cd5f91a40ef06767a22309bc.console.dev.twilio.com (alive=false)
2026/05/28 23:53:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:52 [scan] streamed subdomain: 5b5d9eb5ed70e520c5b0816da63e77bb09683f4c.console.dev.twilio.com (alive=false)
2026/05/28 23:53:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:52 [scan] streamed subdomain: f01ad0e14ceb9b8c586c4ced7e0e3663e93fef60.console.dev.twilio.com (alive=false)
2026/05/28 23:53:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:52 [scan] streamed subdomain: identity-wormhole-destination.us1.twilio.com (alive=false)
2026/05/28 23:53:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:52 [scan] streamed subdomain: twilio.com.frontline.stage.twilio.com (alive=true)
2026/05/28 23:53:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:52 [scan] streamed subdomain: chunderw-vpc-gll-dev-us2-tnx.dev.twilio.com (alive=false)
2026/05/28 23:53:52 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:52 [scan] streamed subdomain: public-sip0.frankfurt.twilio.com (alive=false)
2026/05/28 23:53:53 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:53 [scan] streamed subdomain: voicecon-ohsip-tester.twilio.com (alive=true)
2026/05/28 23:53:53 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:53 [scan] streamed subdomain: fusion360.stage.twilio.com (alive=false)
2026/05/28 23:53:53 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:53 [scan] streamed subdomain: issues-blue.dev.twilio.com (alive=true)
2026/05/28 23:53:53 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:53 [scan] streamed subdomain: docs.comms.twilio.com (alive=true)
2026/05/28 23:53:53 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:53 [scan] streamed subdomain: 855ed5b5edc0e2ceebaf72b54075cc3d999de388.console.dev.twilio.com (alive=false)
2026/05/28 23:53:53 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:53 [scan] streamed subdomain: docs-content-cache.prod.twilio.com (alive=true)
2026/05/28 23:53:55 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:55 [scan] streamed subdomain: flex-bc.login.dev-us2.twilio.com (alive=false)
2026/05/28 23:53:55 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:55 [scan] streamed subdomain: sg1.twilio.com (alive=false)
2026/05/28 23:53:55 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:55 [scan] streamed subdomain: serverless.spire.de1.twilio.com (alive=false)
2026/05/28 23:53:56 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:56 [scan] streamed subdomain: sip.sao-paulo.twilio.com (alive=false)
2026/05/28 23:53:56 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:56 [scan] streamed subdomain: gateway2-admin.corp.twilio.com (alive=false)
2026/05/28 23:53:56 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:56 [scan] streamed subdomain: canary-service-catalog.jp1.twilio.com (alive=false)
2026/05/28 23:53:56 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:56 [scan] streamed subdomain: odin-vpce.dev.twilio.com (alive=false)
2026/05/28 23:53:56 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:56 [scan] streamed subdomain: latest.flex.stage.twilio.com (alive=false)
2026/05/28 23:53:56 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:56 [scan] streamed subdomain: chunderm.au1.gll.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: flex-bc.login.stage-au1.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: dp-storage-airflow.us1.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: 8c11c2463926485226d5a972b7c6071e03172c65.console.dev.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: fd2a46c8575e903dd783df0f3882d4072a2519e0.console.dev.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: ab-testing-service.dev-us1.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: kibana.au1.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: wireless.us1.eak.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: flexdp-sample-app.dev.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: aem.us2.twilio.com (alive=false)
2026/05/28 23:53:57 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:57 [scan] streamed subdomain: 2d4f4830a203c992140b589910d733a666d957b0.console.dev.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: kibana.stage-au1.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: 2030cdae8c2e5b593d59904d8acf9946726ceba4.console.dev.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: umatilla.au1.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: odin-athena.dev-us1.twilio.com (alive=true)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: stage-au1.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: support-api.us1.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: one-console-internal.twilio.com (alive=true)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: msg-mdp-spark-ui.us1.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: kontxt.corp.twilio.com (alive=false)
2026/05/28 23:53:58 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:58 [scan] streamed subdomain: 866eb799d04e3b7fdbee947a691b8408f4f72788.console.dev.twilio.com (alive=false)
2026/05/28 23:53:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:59 [scan] streamed subdomain: stage-jp2.ad.corp.twilio.com (alive=false)
2026/05/28 23:53:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:59 [scan] streamed subdomain: messaging-inflight-service.mdp.stage-us1.twilio.com (alive=false)
2026/05/28 23:53:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:59 [scan] streamed subdomain: data-reliability-dashboard.dev-us1.twilio.com (alive=false)
2026/05/28 23:53:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:59 [scan] streamed subdomain: frontline.stage.twilio.com (alive=true)
2026/05/28 23:53:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:59 [scan] streamed subdomain: canary-service-catalog.stage-us1.twilio.com (alive=false)
2026/05/28 23:53:59 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:53:59 [scan] streamed subdomain: apowl.us2.twilio.com (alive=false)
2026/05/28 23:54:00 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:00 [scan] streamed subdomain: 204b57b7a17edca6eb0af6733d60681485ae1aba.console.dev.twilio.com (alive=false)
2026/05/28 23:54:00 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:00 [scan] streamed subdomain: ie1-ix.ie1.twilio.com (alive=true)
2026/05/28 23:54:00 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:00 [scan] streamed subdomain: a2p-webhook.us1.twilio.com (alive=true)
2026/05/28 23:54:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:01 [scan] streamed subdomain: alb-asg-ops-db.us1.twilio.com (alive=false)
2026/05/28 23:54:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:01 [scan] streamed subdomain: ecs.us1.twilio.com (alive=true)
2026/05/28 23:54:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:01 [scan] streamed subdomain: lakeformation-api.dev.twilio.com (alive=false)
2026/05/28 23:54:01 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:01 [scan] streamed subdomain: corpsec.stage-us2.twilio.com (alive=false)
2026/05/28 23:54:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:02 [scan] streamed subdomain: frankfurt-ix.us2.twilio.com (alive=false)
2026/05/28 23:54:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:02 [scan] streamed subdomain: api.opensearch.embedding-vdb.dev-us1.twilio.com (alive=false)
2026/05/28 23:54:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:02 [scan] streamed subdomain: mtls-apawar-testing-app.twilio.com (alive=true)
2026/05/28 23:54:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:02 [scan] streamed subdomain: pstn.stage-au1.twilio.com (alive=false)
2026/05/28 23:54:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:02 [scan] streamed subdomain: security.twilio.com (alive=true)
2026/05/28 23:54:02 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:02 [scan] streamed subdomain: messaging-webhook-testing.dev-us1.twilio.com (alive=false)
2026/05/28 23:54:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
2026/05/28 23:54:03 [scan] streamed subdomain: webhooks.twilio.com (alive=true)
2026/05/28 23:54:03 [scan] POST http://localhost:8000/api/recon/scans/186/ingest/subdomains/ succeeded (200)
